Page,Title,Link
24,"Hunter Killer 2018 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-hunter-killer-2018-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-18764.html
25,"Angel Heart 1987 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-angel-heart-1987-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-18744.html
25,"Batman v Superman Dawn of Justice EXTENDED CUT 2016 2160p UHD Bluray x265 HDR10 Atmos",https://hduse.net/topic-batman-v-superman-dawn-of-justice-extended-cut-2016-2160p-uhd-bluray-x265-hdr10-atmos-18716.html
25,"Olympus Has Fallen 2013 2160p UHD Bluray REMUX HDR10 HEVC MULTi DTS-HD MA 5.1-4K4U",https://hduse.net/topic-olympus-has-fallen-2013-2160p-uhd-bluray-remux-hdr10-hevc-multi-dts-hd-ma-5-1-4k4u-18714.html
25,"Angel Has Fallen 2019 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-angel-has-fallen-2019-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-18712.html
25,"London Has Fallen 2016 2160p UHD Bluray REMUX HDR10 HEVC MULTI DTS-HD MA 5.1-4K4U",https://hduse.net/topic-london-has-fallen-2016-2160p-uhd-bluray-remux-hdr10-hevc-multi-dts-hd-ma-5-1-4k4u-18684.html
25,"Once upon a Time in Hollywood 2019 2160p UHD Bluray REMUX HDR10 HEVC DTS-HD MA 7 1-4K",https://hduse.net/topic-once-upon-a-time-in-hollywood-2019-2160p-uhd-bluray-remux-hdr10-hevc-dts-hd-ma-7-1-4k-18670.html
25,"Blade Runner 2049 2017 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-blade-runner-2049-2017-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-18668.html
25,"Rambo Last Blood 2019 EXTENDED 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4",https://hduse.net/topic-rambo-last-blood-2019-extended-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4-18646.html
25,"Rambo 2008 EXTENDED 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-rambo-2008-extended-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-18644.html
25,"Wonder Woman 1984 2020 2160p UHD Bluray REMUX HDR10+ HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-wonder-woman-1984-2020-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-18450.html
25,"Godzilla 2014 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-godzilla-2014-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-18593.html
25,"Maniac 2012 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-maniac-2012-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-18565.html
25,"Rambo (1982-1985-1988) 2160p UHD Bluray REMUX HDR10 HEVC DTS-HD MA 5.1-4K4U",https://hduse.net/topic-rambo-1982-1985-1988-2160p-uhd-bluray-remux-hdr10-hevc-dts-hd-ma-5-1-4k4u-18537.html
25,"Soul 2020 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-soul-2020-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-18513.html
25,"Easy Rider 1969 2160p UHD Bluray REMUX HDR10 HEVC DTS-HD MA 5.1-4K4U",https://hduse.net/topic-easy-rider-1969-2160p-uhd-bluray-remux-hdr10-hevc-dts-hd-ma-5-1-4k4u-18474.html
25,"Dunkirk 2017 2160p UHD Bluray REMUX HDR10 HEVC DTS-HD MA 5.1-4K4U",https://hduse.net/topic-dunkirk-2017-2160p-uhd-bluray-remux-hdr10-hevc-dts-hd-ma-5-1-4k4u-18472.html
25,"News of the World 2020 UHD BluRay 2160p TrueHD Atmos 7.1 HEVC REMUX-FraMeSToR",https://hduse.net/topic-news-of-the-world-2020-uhd-bluray-2160p-truehd-atmos-7-1-hevc-remux-framestor-18468.html
25,"Salt 2010 2160p UHD Bluray Remux HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-salt-2010-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-18435.html
25,"Guardians Of The Galaxy (2014-2017) 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7",https://hduse.net/topic-guardians-of-the-galaxy-2014-2017-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-18415.html
25,"Rocketman 2019 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-rocketman-2019-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-18433.html
26,"Leatherface 2017 UHD BluRay 2160p DTS-HD MA 5.1 HEVC HYBRID REMUX-FraMeSToR",https://hduse.net/topic-leatherface-2017-uhd-bluray-2160p-dts-hd-ma-5-1-hevc-hybrid-remux-framestor-18431.html
26,"Doctor Strange 2016 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-doctor-strange-2016-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-18413.html
26,"Dance with the Devil 1997 2160p UHD Bluray Remux HDR10 HEVC DTS-HDMA 5.1-4K4U",https://hduse.net/topic-dance-with-the-devil-1997-2160p-uhd-bluray-remux-hdr10-hevc-dts-hdma-5-1-4k4u-18389.html
26,"Gwendoline 1984 UHD BluRay REMUX 2160p HEVC DTS-HD MA2 0-HDS",https://hduse.net/topic-gwendoline-1984-uhd-bluray-remux-2160p-hevc-dts-hd-ma2-0-hds-18387.html
26,"Gattaca 1997 UHD 2160P BDRemux HR10 TrueHD Atmos 7.1 HEVC-FZHD",https://hduse.net/topic-gattaca-1997-uhd-2160p-bdremux-hr10-truehd-atmos-7-1-hevc-fzhd-18385.html
26,"The Revenant 2015 2160p UHD Bluray REMUX HDR10 HEVC DTS-HD MA 7 1-4K4U",https://hduse.net/topic-the-revenant-2015-2160p-uhd-bluray-remux-hdr10-hevc-dts-hd-ma-7-1-4k4u-18381.html
26,"Bohemian Rhapsody 2018 2160p UHD Bluray REMUX HDR10+ HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-bohemian-rhapsody-2018-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-18379.html
26,"Les tontons flingueurs 1963 2160p UHD Remux HEVC SDR DTS-HD MA 2 0-playBD",https://hduse.net/topic-les-tontons-flingueurs-1963-2160p-uhd-remux-hevc-sdr-dts-hd-ma-2-0-playbd-18371.html
26,"The Incredible Hulk 2008 2160p UHD Bluray REMUX HDR10 HEVC DTS-X 7 1-4K4U",https://hduse.net/topic-the-incredible-hulk-2008-2160p-uhd-bluray-remux-hdr10-hevc-dts-x-7-1-4k4u-18357.html
26,"Ant-Man 2015 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-ant-man-2015-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-18355.html
26,"Thor (2011-2013-2017) 2160p UHD Bluray REMUX HEVC TrueHD Atmos 7 1-4K4U",https://hduse.net/topic-thor-2011-2013-2017-2160p-uhd-bluray-remux-hevc-truehd-atmos-7-1-4k4u-18324.html
26,"Prince of Darkness 1987 UHD BluRay 2160p TrueHD Atmos 7.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-prince-of-darkness-1987-uhd-bluray-2160p-truehd-atmos-7-1-dv-hevc-remux-framestor-18293.html
26,"The Last Witch Hunter 2015 2160p UHD Remux HEVC HDR DTS X 7 1-playBD",https://hduse.net/topic-the-last-witch-hunter-2015-2160p-uhd-remux-hevc-hdr-dts-x-7-1-playbd-18287.html
26,"The Accountant 2016 2160p Bluray REMUX HDR10 HEVC DTS-HD MA 7 1-4K4U",https://hduse.net/topic-the-accountant-2016-2160p-bluray-remux-hdr10-hevc-dts-hd-ma-7-1-4k4u-18285.html
26,"San Andreas 2015 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-san-andreas-2015-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-18283.html
26,"Captain America (2011-2014-2016) 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4",https://hduse.net/topic-captain-america-2011-2014-2016-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4-18280.html
26,"Cinderella 2015 2160p UHD Remux HEVC HDR TrueHD Atmos 7 1-playBD",https://hduse.net/topic-cinderella-2015-2160p-uhd-remux-hevc-hdr-truehd-atmos-7-1-playbd-18252.html
26,"The Quick and the Dead 1995 2160p UHD Remux HEVC HDR TrueHD Atmos 7 1-playBD",https://hduse.net/topic-the-quick-and-the-dead-1995-2160p-uhd-remux-hevc-hdr-truehd-atmos-7-1-playbd-18250.html
26,"The Equalizer (2014-2018) 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-the-equalizer-2014-2018-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-18239.html
26,"Mission Impossible 1996 UHD BluRay 2160p TrueHD 5.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-mission-impossible-1996-uhd-bluray-2160p-truehd-5-1-dv-hevc-remux-framestor-18237.html
27,"Mad Max Fury Road 2015 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-mad-max-fury-road-2015-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-18235.html
27,"1917 (2019) 2160p UHD Bluray Remux HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-1917-2019-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-18203.html
27,"Apollo 11 2019 2160p UHD Bluray Remux HDR10 HEVC DTS-HDMA 5.1-4K4U",https://hduse.net/topic-apollo-11-2019-2160p-uhd-bluray-remux-hdr10-hevc-dts-hdma-5-1-4k4u-18199.html
27,"El laberinto del fauno 2006 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-el-laberinto-del-fauno-2006-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-18118.html
27,"Demons 1985 2160p BluRay REMUX HDR10 HEVC DTS-HD MA 5.1-UnKn0wn",https://hduse.net/topic-demons-1985-2160p-bluray-remux-hdr10-hevc-dts-hd-ma-5-1-unkn0wn-18082.html
27,"The Witch 2015 UHD BluRay 2160p DTS-HD MA 5.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-the-witch-2015-uhd-bluray-2160p-dts-hd-ma-5-1-dv-hevc-remux-framestor-18080.html
27,"Jumanji Welcome to the Jungle 2017 UHD BluRay 2160p TrueHD Atmos 7.1 DV HEVC REMUX-Fr",https://hduse.net/topic-jumanji-welcome-to-the-jungle-2017-uhd-bluray-2160p-truehd-atmos-7-1-dv-hevc-remux-fr-18078.html
27,"Quantum of Solace 2008 UHD BluRay 2160p DTS-HD MA 5.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-quantum-of-solace-2008-uhd-bluray-2160p-dts-hd-ma-5-1-dv-hevc-remux-framestor-18021.html
27,"Monster Hunter 2020 2160p UHD Remux HEVC HDR TrueHD Atmos 7 1-playBD",https://hduse.net/topic-monster-hunter-2020-2160p-uhd-remux-hevc-hdr-truehd-atmos-7-1-playbd-17985.html
27,"300 2006 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-300-2006-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-17816.html
27,"Tomb Raider 2018 2160p UHD Bluray Remux HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-tomb-raider-2018-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-17857.html
27,"The Croods A New Age 2020 2160p UHD Remux HEVC HDR TrueHD Atmos 7 1-playBD",https://hduse.net/topic-the-croods-a-new-age-2020-2160p-uhd-remux-hevc-hdr-truehd-atmos-7-1-playbd-17847.html
27,"The Limey 1999 REPACK 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-the-limey-1999-repack-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-17845.html
27,"The Jungle Book 2016 UHD 2160P BDRemux HDR10 TrueHD Atmos 7.1 HEVC-FZHD",https://hduse.net/topic-the-jungle-book-2016-uhd-2160p-bdremux-hdr10-truehd-atmos-7-1-hevc-fzhd-17820.html
27,"The Expendables 2010 2160p UHD Bluray REMUX HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-the-expendables-2010-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-17818.html
27,"Cloverfield 2008 UHD 2160P BDRemux HDR10 Dolby Vision TrueHD Atmos 5.1 HEVC-FZHD",https://hduse.net/topic-cloverfield-2008-uhd-2160p-bdremux-hdr10-dolby-vision-truehd-atmos-5-1-hevc-fzhd-17725.html
27,"Do the Right Thing 1989 2160p UHD Remux HEVC DTS X 7 1-playBD",https://hduse.net/topic-do-the-right-thing-1989-2160p-uhd-remux-hevc-dts-x-7-1-playbd-17560.html
27,"What Happened to Monday 2017 2160p UHD Bluray Remux HDR10 HEVC Atmos DTS-HDMA 5.1-4K4",https://hduse.net/topic-what-happened-to-monday-2017-2160p-uhd-bluray-remux-hdr10-hevc-atmos-dts-hdma-5-1-4k4-17525.html
27,"Phantom Thread 2017 2160p UHD Bluray Remux HDR10 HEVC DTS-HDMA 7 1-4K4U",https://hduse.net/topic-phantom-thread-2017-2160p-uhd-bluray-remux-hdr10-hevc-dts-hdma-7-1-4k4u-17523.html
27,"The Dark Crystal 1982 2160p UHD Bluray Remux HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-the-dark-crystal-1982-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-17511.html
28,"Groundhog Day 1983 2160p UHD Bluray Remux HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-groundhog-day-1983-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-17509.html
28,"Ant-Man and the Wasp 2018 2160p BluRay REMUX HDR10 HEVC TrueHD 7 1-UnKn0wn",https://hduse.net/topic-ant-man-and-the-wasp-2018-2160p-bluray-remux-hdr10-hevc-truehd-7-1-unkn0wn-17461.html
28,"Bill and Ted Face the Music 2020 2160p UHD Remux HEVC DTS-HD MA 5.1-playBD",https://hduse.net/topic-bill-and-ted-face-the-music-2020-2160p-uhd-remux-hevc-dts-hd-ma-5-1-playbd-17333.html
28,"Casino Royale 2006 UHD BluRay 2160p DTS-HD MA 5.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-casino-royale-2006-uhd-bluray-2160p-dts-hd-ma-5-1-dv-hevc-remux-framestor-17331.html
28,"The Sum of All Fears 2002 UHD MultiSub 2160P BDRemux HDR10 DV TrueHD Atmos 7 1-FHZD",https://hduse.net/topic-the-sum-of-all-fears-2002-uhd-multisub-2160p-bdremux-hdr10-dv-truehd-atmos-7-1-fhzd-17327.html
28,"The Punisher 2004 2160p Remux HEVC DoVi TrueHD 7 1-3L",https://hduse.net/topic-the-punisher-2004-2160p-remux-hevc-dovi-truehd-7-1-3l-17313.html
28,"Punisher War Zone 2008 2160p UHD BluRay Remux True-HD Atmos 7.1 DoVi HEVC-SP4K",https://hduse.net/topic-punisher-war-zone-2008-2160p-uhd-bluray-remux-true-hd-atmos-7-1-dovi-hevc-sp4k-17301.html
28,"Teenage Mutant Ninja Turtles 2014 UHD 2160P BDRemux HDR10 TrueHD Atmos 7.1 DV -FZHD",https://hduse.net/topic-teenage-mutant-ninja-turtles-2014-uhd-2160p-bdremux-hdr10-truehd-atmos-7-1-dv-fzhd-17295.html
28,"Mamma Mia! 2008 2160 BluRay REMUX HDR10 HEVC DTS X-UnKn0wn",https://hduse.net/topic-mamma-mia-2008-2160-bluray-remux-hdr10-hevc-dts-x-unkn0wn-17293.html
28,"Gemini Man 2019 UHD BluRay 2160p TrueHD Atmos 7.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-gemini-man-2019-uhd-bluray-2160p-truehd-atmos-7-1-dv-hevc-remux-framestor-17285.html
28,"Elysium 2013 UHD BluRay 2160p TrueHD Atmos 7.1 HEVC REMUX-FraMeSToR",https://hduse.net/topic-elysium-2013-uhd-bluray-2160p-truehd-atmos-7-1-hevc-remux-framestor-17265.html
28,"Justice League Throne of Atlantis 2015 2160p UHD Bluray Remux HDR10 HEVC DTS-HDMA 5.1",https://hduse.net/topic-justice-league-throne-of-atlantis-2015-2160p-uhd-bluray-remux-hdr10-hevc-dts-hdma-5-1-17181.html
28,"Despicable Me 2 2013 2160p UHD BluRay REMUX DTS-X 7.1 DV HEVC NOGRUP",https://hduse.net/topic-despicable-me-2-2013-2160p-uhd-bluray-remux-dts-x-7-1-dv-hevc-nogrup-17179.html
28,"Joker 2019 UHD BluRay 2160p TrueHD Atmos 7.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-joker-2019-uhd-bluray-2160p-truehd-atmos-7-1-dv-hevc-remux-framestor-17081.html
28,"Arizona 2018 2160p UHD Bluray Remux HDR10 HEVC DTS-HDMA 5.1-4K4U",https://hduse.net/topic-arizona-2018-2160p-uhd-bluray-remux-hdr10-hevc-dts-hdma-5-1-4k4u-17062.html
28,"Escape From New York 1981 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-escape-from-new-york-1981-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-17054.html
28,"Oldeuboi 2003 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-oldeuboi-2003-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-17052.html
28,"Batman Soul of the Dragon 2021 UHD BluRay 2160p DTS-HD MA 5.1 HEVC REMUX-FraMeSToR",https://hduse.net/topic-batman-soul-of-the-dragon-2021-uhd-bluray-2160p-dts-hd-ma-5-1-hevc-remux-framestor-17024.html
28,"The Wretched 2019 2160p UHD Remux HEVC SDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-the-wretched-2019-2160p-uhd-remux-hevc-sdr-dts-hd-ma-5-1-playbd-16983.html
28,"X-Men The Last Stand 2006 2160p UHD Remux HEVC HDR DTS-HD MA 6 1-playBD",https://hduse.net/topic-x-men-the-last-stand-2006-2160p-uhd-remux-hevc-hdr-dts-hd-ma-6-1-playbd-16979.html
29,"The Little Mermaid 1989 2160p UHD BluRay REMUX HEVC TrueHD Atmos-7 1-4K4U",https://hduse.net/topic-the-little-mermaid-1989-2160p-uhd-bluray-remux-hevc-truehd-atmos-7-1-4k4u-16963.html
29,"2012 (2009) 2160p UHD Bluray Remux HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-2012-2009-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-16961.html
29,"Across the Universe 2007 2160p UHD Remux HEVC HDR TrueHD Atmos 7 1-playBD",https://hduse.net/topic-across-the-universe-2007-2160p-uhd-remux-hevc-hdr-truehd-atmos-7-1-playbd-16946.html
29,"X-Men Days of Future Past 2014 2160p UHD Remux HEVC HDR DTS-HD MA 7 1-playBD",https://hduse.net/topic-x-men-days-of-future-past-2014-2160p-uhd-remux-hevc-hdr-dts-hd-ma-7-1-playbd-16944.html
29,"Ex Machina 2014 2160p UHD Remux HEVC HDR DTS-X 7 1-playBD",https://hduse.net/topic-ex-machina-2014-2160p-uhd-remux-hevc-hdr-dts-x-7-1-playbd-16907.html
29,"Dokjeon 2018 2160p UHD Remux HEVC HDR TrueHD Atmos 7 1-playBD",https://hduse.net/topic-dokjeon-2018-2160p-uhd-remux-hevc-hdr-truehd-atmos-7-1-playbd-16868.html
29,"The Ladykillers 1955 2in1 2160p UHD Remux HEVC HDR DTS-HD MA 2 0-playBD",https://hduse.net/topic-the-ladykillers-1955-2in1-2160p-uhd-remux-hevc-hdr-dts-hd-ma-2-0-playbd-16844.html
29,"Crash 1996 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-crash-1996-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-16842.html
29,"Knowing 2009 German US UHDBD 2160p DV HDR10 HEVC DTSHD DL Remux-pmHD",https://hduse.net/topic-knowing-2009-german-us-uhdbd-2160p-dv-hdr10-hevc-dtshd-dl-remux-pmhd-16836.html
29,"Hunter Killer 2018 German US UHDBD 2160p DV HDR10 HEVC DTSHD DL Remux-pmHD",https://hduse.net/topic-hunter-killer-2018-german-us-uhdbd-2160p-dv-hdr10-hevc-dtshd-dl-remux-pmhd-16832.html
29,"Godzilla 2 King of the Monster 2019 German UHDBD 2160p DV HDR10 HEVC TrueHD DL Remux-",https://hduse.net/topic-godzilla-2-king-of-the-monster-2019-german-uhdbd-2160p-dv-hdr10-hevc-truehd-dl-remux-16830.html
29,"The Old Gun 1975 2160p UHD Bluray Remux HDR10 HEVC DTS HDMA 5.1-4K4U",https://hduse.net/topic-the-old-gun-1975-2160p-uhd-bluray-remux-hdr10-hevc-dts-hdma-5-1-4k4u-16822.html
29,"Hereditary 2018 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-hereditary-2018-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-16784.html
29,"Terminator 2 Judgment Day 1991 Theatrical Cut 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-",https://hduse.net/topic-terminator-2-judgment-day-1991-theatrical-cut-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-16782.html
29,"Perfume The Story of a Murderer 2006 2160p UHD Remux HEVC HDR DTS-HD High-Res 5 1-pla",https://hduse.net/topic-perfume-the-story-of-a-murderer-2006-2160p-uhd-remux-hevc-hdr-dts-hd-high-res-5-1-pla-16780.html
29,"Valerian And The City of a Thousand Planets 2017 UHD 2160p REMUX HEVC ATMOS TrueHD 7",https://hduse.net/topic-valerian-and-the-city-of-a-thousand-planets-2017-uhd-2160p-remux-hevc-atmos-truehd-7-16778.html
29,"The Ladykillers 1955 2160p UHD Bluray Remux HDR10 HEVC Atmos DTS-HDMA 5.1-4K4U",https://hduse.net/topic-the-ladykillers-1955-2160p-uhd-bluray-remux-hdr10-hevc-atmos-dts-hdma-5-1-4k4u-16776.html
29,"Jack Reacher (2012-2016) 2160p UHD Bluray Remux HDR10 HEVC DTS-HDMA 7 1-4K4U",https://hduse.net/topic-jack-reacher-2012-2016-2160p-uhd-bluray-remux-hdr10-hevc-dts-hdma-7-1-4k4u-16774.html
29,"Yip Man (2008-2010-2015) 2160p UHD Remux HEVC HDR TrueHD Atmos 7 1-playBD",https://hduse.net/topic-yip-man-2008-2010-2015-2160p-uhd-remux-hevc-hdr-truehd-atmos-7-1-playbd-16743.html
29,"Keeping Up with the Joneses 2016 2160p Blu-ray Remux HEVC DTS-HD MA 7.1 - KRaLiMaRKo",https://hduse.net/topic-keeping-up-with-the-joneses-2016-2160p-blu-ray-remux-hevc-dts-hd-ma-7-1-kralimarko-16739.html
30,"Sing 2016 2160p UHD Bluray Remux HDR10 HEVC Atmos TrueHD 7 1-4K4U",https://hduse.net/topic-sing-2016-2160p-uhd-bluray-remux-hdr10-hevc-atmos-truehd-7-1-4k4u-16730.html
30,"The Maze Runner (2014-2015-2018) 2160p UHD Bluray Remux HDR10 HEVC DTS-HDMA 7 1-4K4U",https://hduse.net/topic-the-maze-runner-2014-2015-2018-2160p-uhd-bluray-remux-hdr10-hevc-dts-hdma-7-1-4k4u-16721.html
30,"Push 2009 2160p UHD Remux HEVC HDR TrueHD Atmos 7 1-playBD",https://hduse.net/topic-push-2009-2160p-uhd-remux-hevc-hdr-truehd-atmos-7-1-playbd-16683.html
30,"Jack Ryan Shadow Recruit 2014 2160p UHD Remux HEVC HDR DTS-HD MA 7 1-playBD",https://hduse.net/topic-jack-ryan-shadow-recruit-2014-2160p-uhd-remux-hevc-hdr-dts-hd-ma-7-1-playbd-16680.html
30,"Cloverfield 2008 2160p UHD Remux HEVC HDR TrueHD 5 1-playBD",https://hduse.net/topic-cloverfield-2008-2160p-uhd-remux-hevc-hdr-truehd-5-1-playbd-16665.html
30,"Three Billboards Outside Ebbing, Missouri 2017 2160p UHD Blu-ray Remux AVC DTS-HD MA",https://hduse.net/topic-three-billboards-outside-ebbing-missouri-2017-2160p-uhd-blu-ray-remux-avc-dts-hd-ma-16663.html
30,"Love and Monsters 2020 UHD BluRay 2160p DTS-HD MA 7.1 HEVC REMUX-FraMeSToR",https://hduse.net/topic-love-and-monsters-2020-uhd-bluray-2160p-dts-hd-ma-7-1-hevc-remux-framestor-16637.html
30,"Le Cercle Rouge 1970 UHD BluRay 2160p FLAC 2.0 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-le-cercle-rouge-1970-uhd-bluray-2160p-flac-2-0-dv-hevc-remux-framestor-16544.html
30,"La Haine 1995 UHD BluRay 2160p DTS-HD MA 5.1 DV HEVC REMUX-FraMeSToR",https://hduse.net/topic-la-haine-1995-uhd-bluray-2160p-dts-hd-ma-5-1-dv-hevc-remux-framestor-16420.html
30,"The Hunger Games Catching Fire 2013 2160p UHD Remux HEVC HDR TrueHD Atmos 7 1-playBD",https://hduse.net/topic-the-hunger-games-catching-fire-2013-2160p-uhd-remux-hevc-hdr-truehd-atmos-7-1-playbd-16364.html
30,"The Hunger Games 2012 2160p UHD Remux HEVC HDR TrueHD Atmos 7 1-playBD",https://hduse.net/topic-the-hunger-games-2012-2160p-uhd-remux-hevc-hdr-truehd-atmos-7-1-playbd-16362.html
30,"Follow Me 2020 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-follow-me-2020-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-16360.html
30,"Vigilante 1982 2160p UHD Remux HEVC HDR TrueHD Atmos 7 1-playBD",https://hduse.net/topic-vigilante-1982-2160p-uhd-remux-hevc-hdr-truehd-atmos-7-1-playbd-16241.html
30,"The Mummy Series (1999-2001-2008) 2160p UHD Remux HEVC HDR DTS X 7 1-playBD",https://hduse.net/topic-the-mummy-series-1999-2001-2008-2160p-uhd-remux-hevc-hdr-dts-x-7-1-playbd-16144.html
30,"Greenland 2020 2160p UHD Remux HEVC HDR DTS-HD MA 5.1-playBD",https://hduse.net/topic-greenland-2020-2160p-uhd-remux-hevc-hdr-dts-hd-ma-5-1-playbd-16133.html
30,"The Hobbit Series (2012-2013-2014) UHD Bluray REMUX 2160p EN-TR HEVC TrueHD 7.1",https://hduse.net/topic-the-hobbit-series-2012-2013-2014-uhd-bluray-remux-2160p-en-tr-hevc-truehd-7-1.html
30,"Serpico (1973) UHD Bluray REMUX 2160p EN-TR HEVC LPCM 2.0-HLL",https://hduse.net/topic-serpico-1973-uhd-bluray-remux-2160p-en-tr-hevc-lpcm-2-0-hll.html
